state_code,ds_name,as_name,block_name
MB,Mumbai North,Kandivali,Ward 23
MB,Mumbai North,Kandivali,Ward 24
MB,Mumbai North,Kandivali,Ward 28
MB,Mumbai North,Kandivali,Ward 29
MB,Mumbai North,Kandivali,Ward 36
MB,Mumbai North,Kandivali,Ward 44
MB,Mumbai North,Kandivali,Ward 45
MB,Mumbai North,Charkop,Ward 19
MB,Mumbai North,Charkop,Ward 20
MB,Mumbai North,Charkop,Ward 21
MB,Mumbai North,Charkop,Ward 22
MB,Mumbai North,Charkop,Ward 30
MB,Mumbai North,Charkop,Ward 31
MB,Mumbai North,Malad,Ward 32
MB,Mumbai North,Malad,Ward 33
MB,Mumbai North,Malad,Ward 34
MB,Mumbai North,Malad,Ward 35
MB,Mumbai North,Malad,Ward 46
MB,Mumbai North,Malad,Ward 47
MB,Mumbai North,Malad,Ward 48
MB,Mumbai North,Malad,Ward 49
MB,Mumbai North-East,Ghatkopar East,Ward 125
MB,Mumbai North-East,Ghatkopar East,Ward 130
MB,Mumbai North-East,Ghatkopar East,Ward 131
MB,Mumbai North-East,Ghatkopar East,Ward 132
MB,Mumbai North-East,Ghatkopar East,Ward 133
MB,Mumbai North-East,Mankhurd Shivajinagar,Ward 134
MB,Mumbai North-East,Mankhurd Shivajinagar,Ward 135
MB,Mumbai North-East,Mankhurd Shivajinagar,Ward 136
MB,Mumbai North-East,Mankhurd Shivajinagar,Ward 137
MB,Mumbai North-East,Mankhurd Shivajinagar,Ward 138
MB,Mumbai North-East,Mankhurd Shivajinagar,Ward 139
MB,Mumbai North-East,Mankhurd Shivajinagar,Ward 140
MB,Mumbai North-East,Mankhurd Shivajinagar,Ward 141
MB,Mumbai North-East,Mankhurd Shivajinagar,Ward 142
MB,Mumbai North-East,Ghatkopar West,Ward 123
MB,Mumbai North-East,Ghatkopar West,Ward 124
MB,Mumbai North-East,Ghatkopar West,Ward 126
MB,Mumbai North-East,Ghatkopar West,Ward 127
MB,Mumbai North-East,Ghatkopar West,Ward 128
MB,Mumbai North-East,Ghatkopar West,Ward 129
MB,Mumbai North-East,Ghatkopar West,Ward 160
MB,Mumbai North-East,Bhandup West,Ward 109
MB,Mumbai North-East,Bhandup West,Ward 110
MB,Mumbai North-East,Bhandup West,Ward 112
MB,Mumbai North-East,Bhandup West,Ward 113
MB,Mumbai North-East,Bhandup West,Ward 114
MB,Mumbai North-East,Bhandup West,Ward 115
MB,Mumbai North-East,Bhandup West,Ward 116
MB,Mumbai North-East,Mulund,Ward 103
MB,Mumbai North-East,Mulund,Ward 104
MB,Mumbai North-East,Mulund,Ward 105
MB,Mumbai North-East,Mulund,Ward 106
MB,Mumbai North-East,Mulund,Ward 107
MB,Mumbai North-East,Mulund,Ward 108
MB,Mumbai North-East,Vikhroli,Ward 111
MB,Mumbai North-East,Vikhroli,Ward 117
MB,Mumbai North-East,Vikhroli,Ward 118
MB,Mumbai North-East,Vikhroli,Ward 119
MB,Mumbai North-East,Vikhroli,Ward 120
MB,Mumbai North-East,Vikhroli,Ward 122
MB,Mumbai North-Central,Vandre East,Ward 87
MB,Mumbai North-Central,Vandre East,Ward 92
MB,Mumbai North-Central,Vandre East,Ward 93
MB,Mumbai North-Central,Vandre East,Ward 94
MB,Mumbai North-Central,Vandre East,Ward 95
MB,Mumbai North-Central,Vandre East,Ward 96
MB,Mumbai North-Central,Vandre West,Ward 97
MB,Mumbai North-Central,Vandre West,Ward 98
MB,Mumbai North-Central,Vandre West,Ward 99
MB,Mumbai North-Central,Vandre West,Ward 100
MB,Mumbai North-Central,Vandre West,Ward 101
MB,Mumbai North-Central,Vandre West,Ward 102
MB,Mumbai North-Central,Vile Parle,Ward 70
MB,Mumbai North-Central,Vile Parle,Ward 82
MB,Mumbai North-Central,Vile Parle,Ward 83
MB,Mumbai North-Central,Vile Parle,Ward 84
MB,Mumbai North-Central,Vile Parle,Ward 85
MB,Mumbai North-Central,Vile Parle,Ward 88
MB,Mumbai North-Central,Chandivali,Ward 156
MB,Mumbai North-Central,Chandivali,Ward 157
MB,Mumbai North-Central,Chandivali,Ward 158
MB,Mumbai North-Central,Chandivali,Ward 159
MB,Mumbai North-Central,Chandivali,Ward 161
MB,Mumbai North-Central,Chandivali,Ward 162
MB,Mumbai North-Central,Chandivali,Ward 163
MB,Mumbai North-Central,Chandivali,Ward 164
MB,Mumbai North-Central,Kalina,Ward 89
MB,Mumbai North-Central,Kalina,Ward 90
MB,Mumbai North-Central,Kalina,Ward 91
MB,Mumbai North-Central,Kalina,Ward 165
MB,Mumbai North-Central,Kalina,Ward 166
MB,Mumbai North-Central,Kalina,Ward 167
MB,Mumbai North-Central,Kurla,Ward 149
MB,Mumbai North-Central,Kurla,Ward 151
MB,Mumbai North-Central,Kurla,Ward 168
MB,Mumbai North-Central,Kurla,Ward 169
MB,Mumbai North-Central,Kurla,Ward 170
MB,Mumbai North-Central,Kurla,Ward 171
MB,Mumbai North-West,Goregaon,Ward 50
MB,Mumbai North-West,Goregaon,Ward 51
MB,Mumbai North-West,Goregaon,Ward 54
MB,Mumbai North-West,Goregaon,Ward 55
MB,Mumbai North-West,Goregaon,Ward 56
MB,Mumbai North-West,Goregaon,Ward 57
MB,Mumbai North-West,Goregaon,Ward 58
MB,Mumbai North-West,Andheri East,Ward 75
MB,Mumbai North-West,Andheri East,Ward 76
MB,Mumbai North-West,Andheri East,Ward 80
MB,Mumbai North-West,Andheri East,Ward 81
MB,Mumbai North-West,Andheri East,Ward 86
MB,Mumbai North-West,Andheri East,Ward 121
MB,Mumbai North-West,Jogeshwari East,Ward 52
MB,Mumbai North-West,Jogeshwari East,Ward 53
MB,Mumbai North-West,Jogeshwari East,Ward 72
MB,Mumbai North-West,Jogeshwari East,Ward 73
MB,Mumbai North-West,Jogeshwari East,Ward 74
MB,Mumbai North-West,Jogeshwari East,Ward 77
MB,Mumbai North-West,Jogeshwari East,Ward 78
MB,Mumbai North-West,Jogeshwari East,Ward 79
MB,Mumbai North-West,Dindoshi,Ward 37
MB,Mumbai North-West,Dindoshi,Ward 38
MB,Mumbai North-West,Dindoshi,Ward 39
MB,Mumbai North-West,Dindoshi,Ward 40
MB,Mumbai North-West,Dindoshi,Ward 41
MB,Mumbai North-West,Dindoshi,Ward 42
MB,Mumbai North-West,Dindoshi,Ward 43
MB,Mumbai North-West,Andheri West,Ward 64
MB,Mumbai North-West,Andheri West,Ward 65
MB,Mumbai North-West,Andheri West,Ward 66
MB,Mumbai North-West,Andheri West,Ward 67
MB,Mumbai North-West,Andheri West,Ward 69
MB,Mumbai North-West,Andheri West,Ward 71
MB,Mumbai North-West,Versova,Ward 59
MB,Mumbai North-West,Versova,Ward 60
MB,Mumbai North-West,Versova,Ward 61
MB,Mumbai North-West,Versova,Ward 62
MB,Mumbai North-West,Versova,Ward 63
MB,Mumbai North-West,Versova,Ward 68
MB,Mumbai South-Central,Anushakti Nagar,Ward 143
MB,Mumbai South-Central,Anushakti Nagar,Ward 144
MB,Mumbai South-Central,Anushakti Nagar,Ward 145
MB,Mumbai South-Central,Anushakti Nagar,Ward 146
MB,Mumbai South-Central,Anushakti Nagar,Ward 147
MB,Mumbai South-Central,Anushakti Nagar,Ward 148
MB,Mumbai South-Central,Chembur,Ward 150
MB,Mumbai South-Central,Chembur,Ward 152
MB,Mumbai South-Central,Chembur,Ward 153
MB,Mumbai South-Central,Chembur,Ward 154
MB,Mumbai South-Central,Chembur,Ward 155
MB,Mumbai South-Central,Sion Koliwada,Ward 172
MB,Mumbai South-Central,Sion Koliwada,Ward 173
MB,Mumbai South-Central,Sion Koliwada,Ward 174
MB,Mumbai South-Central,Sion Koliwada,Ward 175
MB,Mumbai South-Central,Sion Koliwada,Ward 176
MB,Mumbai South-Central,Sion Koliwada,Ward 179
MB,Mumbai South-Central,Sion Koliwada,Ward 180
MB,Mumbai South-Central,Sion Koliwada,Ward 181
MB,Mumbai South-Central,Mahim,Ward 182
MB,Mumbai South-Central,Mahim,Ward 190
MB,Mumbai South-Central,Mahim,Ward 191
MB,Mumbai South-Central,Mahim,Ward 192
MB,Mumbai South-Central,Mahim,Ward 194
MB,Mumbai South-Central,Wadala,Ward 177
MB,Mumbai South-Central,Wadala,Ward 178
MB,Mumbai South-Central,Wadala,Ward 200
MB,Mumbai South-Central,Wadala,Ward 201
MB,Mumbai South-Central,Dharavi,Ward 183
MB,Mumbai South-Central,Dharavi,Ward 184
MB,Mumbai South-Central,Dharavi,Ward 185
MB,Mumbai South-Central,Dharavi,Ward 186
MB,Mumbai South-Central,Dharavi,Ward 187
MB,Mumbai South-Central,Dharavi,Ward 188
MB,Mumbai South-Central,Dharavi,Ward 189
MB,Mumbai South,Byculla,Ward 207
MB,Mumbai South,Byculla,Ward 208
MB,Mumbai South,Byculla,Ward 209
MB,Mumbai South,Byculla,Ward 210
MB,Mumbai South,Byculla,Ward 211
MB,Mumbai South,Byculla,Ward 212
MB,Mumbai South,Shivadi,Ward 202
MB,Mumbai South,Shivadi,Ward 203
MB,Mumbai South,Shivadi,Ward 204
MB,Mumbai South,Shivadi,Ward 205
MB,Mumbai South,Shivadi,Ward 206
MB,Mumbai South,Worli,Ward 193
MB,Mumbai South,Worli,Ward 195
MB,Mumbai South,Worli,Ward 196
MB,Mumbai South,Worli,Ward 197
MB,Mumbai South,Worli,Ward 198
MB,Mumbai South,Worli,Ward 199
MB,Mumbai South,Colaba,Ward 221
MB,Mumbai South,Colaba,Ward 222
MB,Mumbai South,Colaba,Ward 224
MB,Mumbai South,Colaba,Ward 225
MB,Mumbai South,Colaba,Ward 226
MB,Mumbai South,Colaba,Ward 227
MB,Mumbai South,Malabar Hill,Ward 214
MB,Mumbai South,Malabar Hill,Ward 215
MB,Mumbai South,Malabar Hill,Ward 217
MB,Mumbai South,Malabar Hill,Ward 218
MB,Mumbai South,Malabar Hill,Ward 219
MB,Mumbai South,Mumbadevi,Ward 213
MB,Mumbai South,Mumbadevi,Ward 216
MB,Mumbai South,Mumbadevi,Ward 220
MB,Mumbai South,Mumbadevi,Ward 223
MP,SHEOPUR,SHEOPUR,SHEOPUR
MP,SHEOPUR,SHEOPUR,DHODHAR
MP,SHEOPUR,SHEOPUR,PREMSAR
MP,SHEOPUR,SHEOPUR,BADODA
MP,SHEOPUR,SHEOPUR,PANDOLA
MP,SHEOPUR,SHEOPUR,SOIKALAN
MP,SHEOPUR,VIJAYPUR,VIJAYPUR
MP,SHEOPUR,VIJAYPUR,VEERPUR
MP,SHEOPUR,VIJAYPUR,KARAHAL
MP,SHEOPUR,VIJAYPUR,GORAS
MP,SHEOPUR,VIJAYPUR,GASWANI
MP,SHEOPUR,VIJAYPUR,AGRA
MP,MORENA,SABALGARH,SABALGARH
MP,MORENA,SABALGARH,JHUNDPURA
MP,MORENA,SABALGARH,RAMPURKALAN
MP,MORENA,SABALGARH,NEPRI
MP,MORENA,SABALGARH,TETRA
MP,MORENA,JOURA,JOURA
MP,MORENA,JOURA,KAILARAS
MP,MORENA,JOURA,PAHADGARH
MP,MORENA,SUMAWALI,SUMAWALI
MP,MORENA,SUMAWALI,BAGCHINI
MP,MORENA,SUMAWALI,SARAICHHOLA
MP,MORENA,SUMAWALI,MORENA PACHIME
MP,MORENA,MORENA,PRESEDENT MORENA NORTH
MP,MORENA,MORENA,MORENA SOUTH
MP,MORENA,MORENA,BANMORE
MP,MORENA,MORENA,RITHORAKALAN
MP,MORENA,DIMANI,DIMNI
MP,MORENA,DIMANI,JIGNI
MP,MORENA,DIMANI,SIHONIA
MP,MORENA,DIMANI,NEPRI
MP,MORENA,AMBAH,AMBAH
MP,MORENA,AMBAH,PORSA
MP,MORENA,AMBAH,MAHUA
MP,BHIND,ATER,ATER
MP,BHIND,ATER,SURPURA FUF
MP,BHIND,ATER,PAWAI
MP,BHIND,BHIND,BHIND SHAHAR
MP,BHIND,BHIND,BHIND GRAMIN
MP,BHIND,BHIND,BHIND NAGAR
MP,BHIND,LAHAR,MIHONA
MP,BHIND,LAHAR,LAHAR NAGAR
MP,BHIND,LAHAR,LAHAR
MP,BHIND,LAHAR,ROUN
MP,BHIND,MEHGAON,AMAYAN
MP,BHIND,MEHGAON,GORMI
MP,BHIND,MEHGAON,MEHGAON
MP,BHIND,GOHAD (SC),GOHAD
MP,BHIND,GOHAD (SC),MOU
MP,BHIND,GOHAD (SC),MALANPUR
MP,GWALIOR RURAL,GWALIOR GRAMIN,PURANI CHAWNI
MP,GWALIOR RURAL,GWALIOR GRAMIN,BERAJA
MP,GWALIOR RURAL,GWALIOR GRAMIN,CANTONMENT
MP,GWALIOR RURAL,GWALIOR GRAMIN,HASTINAPUR
MP,GWALIOR URBAN,GWALIOR,BLOCK 1 BOHDAPUR
MP,GWALIOR URBAN,GWALIOR,BLOCK 02
MP,GWALIOR URBAN,GWALIOR,BLOCK 04
MP,GWALIOR URBAN,GWALIOR,BLOCK 04
MP,GWALIOR URBAN,GWALIOR PURV,INDRAGANJ BLOCK 5
MP,GWALIOR URBAN,GWALIOR PURV,BLOCK -6 MORAR
MP,GWALIOR URBAN,GWALIOR PURV,THATIPUR
MP,GWALIOR URBAN,GWALIOR PURV,GOLE KA MANDIR
MP,GWALIOR URBAN,GWALIOR PURV,P MAILA GROUND
MP,GWALIOR URBAN,GWALIOR SOUTH,GOL PAHADIYA
MP,GWALIOR URBAN,GWALIOR SOUTH,RAM MANDIR
MP,GWALIOR URBAN,GWALIOR SOUTH,HEMU KALANI
MP,GWALIOR URBAN,GWALIOR SOUTH,CAMPU C
MP,GWALIOR URBAN,GWALIOR SOUTH,MADHAVGANJ
MP,GWALIOR RURAL,BHITARWAR,BHITARWAR
MP,GWALIOR RURAL,BHITARWAR,GHATIGAON
MP,GWALIOR RURAL,BHITARWAR,CHINOR
MP,GWALIOR RURAL,DABRA (SC),DABRA GRAMIN
MP,GWALIOR RURAL,DABRA (SC),DABRA SAHAR
MP,GWALIOR RURAL,DABRA (SC),PICHHOR
MP,GWALIOR RURAL,DABRA (SC),BILLOWA
MP,DATIA,SEWDA,SEWDA
MP,DATIA,SEWDA,THARET
MP,DATIA,SEWDA,INDRAGARH
MP,DATIA,BHANDER (SC),BHANDER
MP,DATIA,BHANDER (SC),UNAV
MP,DATIA,BHANDER (SC),SALON B
MP,DATIA,DATIA,DATIA GRAMIN
MP,DATIA,DATIA,DATIA SAHAR
MP,DATIA,DATIA,BADONI
MP,SHIVPURI,KARERA(SC),NARWAR
MP,SHIVPURI,KARERA(SC),KARERA
MP,SHIVPURI,KARERA(SC),KARERA SAHAR
MP,SHIVPURI,KARERA(SC),MANGRONI
MP,SHIVPURI,KARERA(SC),KARERA GRAMIN
MP,SHIVPURI,KARERA(SC),DIHAIYALA
MP,SHIVPURI,KARERA(SC),DINARA
MP,SHIVPURI,KARERA(SC),SIRSOUD
MP,SHIVPURI,POHRI,POHARI
MP,SHIVPURI,POHRI,BEIRAD
MP,SHIVPURI,POHRI,HASHPURA
MP,SHIVPURI,POHRI,SATANWARA
MP,SHIVPURI,POHRI,CHARCH
MP,SHIVPURI,POHRI,SONHAR
MP,SHIVPURI,SHIVPURI,SHIVPURI SAHAR
MP,SHIVPURI,SHIVPURI,DAKSHIN SHIVPURI
MP,SHIVPURI,SHIVPURI,UTTAR SHIVPURI
MP,SHIVPURI,SHIVPURI,SHIVPURI GRAMIN
MP,SHIVPURI,SHIVPURI,KHOD
MP,SHIVPURI,PICHHORE,PICHHORE
MP,SHIVPURI,PICHHORE,KHANIYA DHANA
MP,SHIVPURI,PICHHORE,BAMOURI KALA
MP,SHIVPURI,PICHHORE,BHOUNTI
MP,SHIVPURI,KOLARAS,BADARWAS
MP,SHIVPURI,KOLARAS,KOLARAS SAHAR
MP,SHIVPURI,KOLARAS,RANNOD
MP,SHIVPURI,KOLARAS,KHARAI
MP,GUNA,BAMHORI,BAMHORI
MP,GUNA,BAMHORI,FHATEHGARH
MP,GUNA,BAMHORI,SIRSI
MP,GUNA,BAMHORI,MYANA
MP,GUNA,BAMHORI,JHAGAR
MP,GUNA,GUNA(SC),GUNA SAHAR
MP,GUNA,GUNA(SC),GUNA GRAMIN
MP,GUNA,GUNA(SC),GUNA KENDRA 2
MP,GUNA,CHANCHODA,KUMBHRAJ
MP,GUNA,CHANCHODA,CHACHOURA BINAGANJ
MP,GUNA,CHANCHODA,CHACHODA SHAHAR
MP,GUNA,CHANCHODA,MAKSUDANGARH
MP,GUNA,RAGHOGARH,RAGHOGARH
MP,GUNA,RAGHOGARH,ARON
MP,GUNA,RAGHOGARH,RAGHOGARH GRAMIN
MP,GUNA,RAGHOGARH,JAMNER
MP,ASHOK NAGAR,ASHOK NAGAR (SC),ASHOK NAGAR
MP,ASHOK NAGAR,ASHOK NAGAR (SC),ASHOK NAGAR GRAMIN
MP,ASHOK NAGAR,ASHOK NAGAR (SC),SHADOURA
MP,ASHOK NAGAR,ASHOK NAGAR (SC),RAJPUR
MP,ASHOK NAGAR,CHANDERI,CHANDERI
MP,ASHOK NAGAR,CHANDERI,ISHAGARH
MP,ASHOK NAGAR,CHANDERI,NAI SARAI
MP,ASHOK NAGAR,MUNGAWALI,MUNGAWALI
MP,ASHOK NAGAR,MUNGAWALI,BAHADUR PUR
MP,ASHOK NAGAR,MUNGAWALI,PIPRAI
MP,SAGAR,BINA(SC),BINA GRAMIN
MP,SAGAR,BINA(SC),KHIMLASA
MP,SAGAR,BINA(SC),NAGAR KHIMLASA
MP,SAGAR,BINA(SC),BINA SHAHAR
MP,SAGAR,BINA(SC),NAGAR     BINA NAGAR
MP,SAGAR,BINA(SC),MANDI BAMORA
MP,SAGAR,BINA(SC),NAGAR     MANDI BAMORA
MP,SAGAR,KHURAI,KHURAI GRAMIN
MP,SAGAR,KHURAI,NAGAR CONGRESS KHURAI
MP,SAGAR,KHURAI,MALTHONE
MP,SAGAR,KHURAI,NAGAR CONGRESS BARODIA
MP,SAGAR,KHURAI,MALTHONE NAGAR CONGRESS
MP,SAGAR,KHURAI,BANDARI
MP,SAGAR,KHURAI,NAGAR CONGRESS BANDRI
MP,SAGAR,SURKHI,JAISINAGAR
MP,SAGAR,SURKHI,RAHATGARH
MP,SAGAR,SURKHI,SURKHI
MP,SAGAR,DEVRI,DEVRI
MP,SAGAR,DEVRI,DEVRI NAGAR
MP,SAGAR,DEVRI,KESALI
MP,SAGAR,DEVRI,KESLI NAGAR
MP,SAGAR,DEVRI,GOURJHAMAR
MP,SAGAR,DEVRI,MAHARAJPUR
MP,SAGAR,DEVRI,SAHAJPUR KESLI
MP,SAGAR,DEVRI,TADA KESLI
MP,SAGAR,DEVRI,TADA KESLI
MP,SAGAR,REHLI,REHLI GRAMIN
MP,SAGAR,REHLI,NAGAR CONGRESS REHLI
MP,SAGAR,REHLI,GADAKOTA
MP,SAGAR,REHLI,NAGAR CONGRESS GADAKOTA
MP,SAGAR,REHLI,SHAHPUR
MP,SAGAR,REHLI,NAGAR CONGRESS SHAHPUR
MP,SAGAR,REHLI,BALEH
MP,SAGAR,REHLI,DHANA
MP,SAGAR,NARYAWALI(SC),SAGAR GRAMIN
MP,SAGAR,NARYAWALI(SC),NARYAWALI
MP,SAGAR,NARYAWALI(SC),MAKRONIYA
MP,SAGAR,NARYAWALI(SC),SAGAR KENT
MP,SAGAR,SAGAR,BHAGWANGANJ
MP,SAGAR,SAGAR,CIVIL LINE
MP,SAGAR,SAGAR,BADA BAZAR
MP,SAGAR,BANDA,SAHGARH
MP,SAGAR,BANDA,BANDA
MP,SAGAR,BANDA,DHAMONI
MP,TIKAMGARH,TIKAMGARH,TIKAMGARH
MP,TIKAMGARH,TIKAMGARH,BADAGAON
MP,TIKAMGARH,TIKAMGARH,MABAI
MP,TIKAMGARH,JATARA(SC),JATARA
MP,TIKAMGARH,JATARA(SC),LIDHORA
MP,TIKAMGARH,JATARA(SC),BAMHORIKALA
MP,TIKAMGARH,KHARGAPUR,PALERA
MP,TIKAMGARH,KHARGAPUR,KHARGAPUR
MP,TIKAMGARH,KHARGAPUR,BALDEVGARH
MP,NIWADI,PRITHVIPUR,PRITHVIPUR
MP,NIWADI,PRITHVIPUR,MOHANGARH
MP,NIWADI,PRITHVIPUR,JERON
MP,NIWADI,PRITHVIPUR,DIGORA
MP,NIWADI,NIWARI,NIWARI
MP,NIWADI,NIWARI,ORCHHA
MP,NIWADI,NIWARI,TARICHAR
MP,CHATARPUR,MAHARAJPUR,NOUGAON
MP,CHATARPUR,MAHARAJPUR,MAHARAJPUR
MP,CHATARPUR,MAHARAJPUR,HARPALPUR
MP,CHATARPUR,MAHARAJPUR,LUGASI
MP,CHATARPUR,CHANDLA,CHANDLA
MP,CHATARPUR,CHANDLA,GOURIHAR
MP,CHATARPUR,CHANDLA,BARIGARH
MP,CHATARPUR,CHANDLA,BLOCK SARBAI
MP,CHATARPUR,CHANDLA,BLOCK BACHONE
MP,CHATARPUR,RAJ NAGAR,LAVKUSH NAGAR
MP,CHATARPUR,RAJ NAGAR,RAJNAGAR
MP,CHATARPUR,RAJ NAGAR,CHANDRA NAGAR
MP,CHATARPUR,RAJ NAGAR,BLOCK     VIKRAMPUR
MP,CHATARPUR,RAJ NAGAR,BASARI
MP,CHATARPUR,CHHATARPUR,PADARIA
MP,CHATARPUR,CHHATARPUR,MAHEBA
MP,CHATARPUR,CHHATARPUR,NIWARI
MP,CHATARPUR,CHHATARPUR,CHHATARPUR WEST
MP,CHATARPUR,CHHATARPUR,CHHATARPUR MADHYA
MP,CHATARPUR,CHHATARPUR,CHHARATPUR EAST
MP,CHATARPUR,BIJAWAR,BIjAWAR
MP,CHATARPUR,BIJAWAR,ISHANAGAR
MP,CHATARPUR,BIJAWAR,BLOCK SATAI
MP,CHATARPUR,BIJAWAR,BLOCK KISHNGARH
MP,CHATARPUR,BIJAWAR,BLOCK MATGUA
MP,CHATARPUR,BADA MALHARA,BADA MALHARA
MP,CHATARPUR,BADA MALHARA,GHUWARA
MP,CHATARPUR,BADA MALHARA,BAXWAHA
MP,DAMOH,PATHARIA,PATHRIA
MP,DAMOH,PATHARIA,BATIYAGARH
MP,DAMOH,PATHARIA,NARSINGH GARH
MP,DAMOH,DAMOH,DAMOH SAHAR
MP,DAMOH,DAMOH,DAMOH GRAMIN
MP,DAMOH,DAMOH,IMALIYA GHAT
MP,DAMOH,DAMOH,BANDAKPUR
MP,DAMOH,JABERA,JABERA
MP,DAMOH,JABERA,TENDUKHERA
MP,DAMOH,JABERA,TEJGARH
MP,DAMOH,JABERA,NOHTA
MP,DAMOH,HATTA(SC),HATA
MP,DAMOH,HATTA(SC),PATERA
MP,DAMOH,HATTA(SC),GAISABAD
MP,DAMOH,HATTA(SC),HINDORIYA
MP,PANNA,PAWAI,PAWAI
MP,PANNA,PAWAI,SIMRIYA
MP,PANNA,PAWAI,SHAHNAGAR
MP,PANNA,PAWAI,RAIPURA
MP,PANNA,PAWAI,SUNWANI
MP,PANNA,PAWAI,HARDUA PATEL
MP,PANNA,PAWAI,KALDA
MP,PANNA,GUNNORE(SC),GUNNOR
MP,PANNA,GUNNORE(SC),DEVENDRA NAGAR
MP,PANNA,GUNNORE(SC),KAKARHETI NEW
MP,PANNA,GUNNORE(SC),AMANGANJ
MP,PANNA,GUNNORE(SC),KAKRETI
MP,PANNA,GUNNORE(SC),SALEHA
MP,PANNA,PANNA,AJAYGARH
MP,PANNA,PANNA,PANNA
MP,PANNA,PANNA,DHARMPUR
MP,SATNA,CHITRAKOOT,MAJHGAON
MP,SATNA,CHITRAKOOT,VEERSINGHPUR
MP,SATNA,CHITRAKOOT,BAROUDHA
MP,SATNA,RAIGAON(SC),SOHAWAL
MP,SATNA,RAIGAON(SC),KOTHI
MP,SATNA,RAIGAON(SC),SINGHPUR
MP,SATNA,SATNA,SATNA 1
MP,SATNA,SATNA,SATNA 2
MP,SATNA,SATNA,DHAVRI
MP,SATNA,SATNA,BABUPUR
MP,SATNA,SATNA,HANUMAN NAGAR
MP,SATNA,NAGOUD,NAGOUD
MP,SATNA,NAGOUD,UCHEHARA
MP,SATNA,NAGOUD,PARSAMNIYA
MP,MAIHAR,MAIHAR,MAIHAR
MP,MAIHAR,MAIHAR,SHRI NADAN
MP,MAIHAR,MAIHAR,AMRADA
MP,MAIHAR,MAIHAR,BADERA
MP,MAIHAR,AMARPATAN,RAMNAGAR
MP,MAIHAR,AMARPATAN,AMARPATAN
MP,MAIHAR,AMARPATAN,TALA
MP,SATNA,RAMPUR BAGHELAN,RAMPUR BAGHELAN
MP,SATNA,RAMPUR BAGHELAN,CHHIBOURA
MP,SATNA,RAMPUR BAGHELAN,KOTAR
MP,SATNA,RAMPUR BAGHELAN,BELA
MP,REWA,SIRMORE,SIRMOR
MP,REWA,SIRMORE,JAWA
MP,REWA,SIRMORE,DABHORA
MP,REWA,SEMARIA,SEMRIYA
MP,REWA,SEMARIA,SHAHPUR  SEMARIA
MP,REWA,SEMARIA,BANKUIYA
MP,REWA,SEMARIA,MAJHIYAR
MP,REWA,TAYOTHAR,TYONTHAR
MP,REWA,TAYOTHAR,GADI
MP,REWA,TAYOTHAR,CHAKGHAT
MP,MAUGANJ,MAUGANJ,MAUGANJ
MP,MAUGANJ,MAUGANJ,HANUMANA
MP,MAUGANJ,MAUGANJ,KHATKARI
MP,MAUGANJ,DEVTALAB,NAIGARI
MP,MAUGANJ,DEVTALAB,DEVTALAB
MP,MAUGANJ,DEVTALAB,RAGHURAJGARH
MP,REWA,MANGAWAN(SC),GANGEV
MP,REWA,MANGAWAN(SC),GARHI
MP,REWA,MANGAWAN(SC),LALGOAN
MP,REWA,REWA,CHIRHULA
MP,REWA,REWA,BODABAG
MP,REWA,REWA,DHEKHA
MP,REWA,GURH,GURH
MP,REWA,GURH,GOVINDGARH
MP,REWA,GURH,RAMPURKALCHURIYAN
MP,SIDHI,CHURHAT,RAMPUR NAIKIN
MP,SIDHI,CHURHAT,CHURHAT
MP,SIDHI,CHURHAT,HANUMAN GARH
MP,SIDHI,SIDHI,SIDHI SAHAR
MP,SIDHI,SIDHI,SEMRIYA
MP,SIDHI,SIDHI,KUCHWAHI
MP,SIDHI,SIDHI,BARAMBABA
MP,SIDHI,SIHAWAL,SINHAWAL
MP,SIDHI,SIHAWAL,BAHARI
MP,SIDHI,SIHAWAL,DEVSAR
MP,SIDHI,DOHNI(ST),MAJHOULI
MP,SIDHI,DOHNI(ST),KUSMI
MP,SIDHI,DOHNI(ST),MADWAS
MP,SIDHI,DOHNI(ST),MAHUA GOAN
MP,SINGRAULI,CHITRANGI,CHITRANGI
MP,SINGRAULI,CHITRANGI,BAIRHAD
MP,SINGRAULI,CHITRANGI,KARELA
MP,SINGRAULI,CHITRANGI,BAGDARA
MP,SINGRAULI,SINGROULI,WAIDHAN
MP,SINGRAULI,SINGROULI,SASAN
MP,SINGRAULI,SINGROULI,MORVA
MP,SINGRAULI,SINGROULI,NAVA NAGAR
MP,SINGRAULI,SINGROULI,HIRRWAH
MP,SINGRAULI,DEVSAR(ST),KHUTAR
MP,SINGRAULI,DEVSAR(ST),MADHA
MP,SINGRAULI,DEVSAR(ST),SARRAI
MP,SINGRAULI,DEVSAR(ST),BARGAWA
MP,SINGRAULI,DEVSAR(ST),LANGHADOL
MP,SINGRAULI,DEVSAR(ST),DEVSAR
MP,SHAHDOL,BEOHARI(ST),BEOHARI
MP,SHAHDOL,BEOHARI(ST),AMJHORE
MP,SHAHDOL,BEOHARI(ST),PAPOUNDH
MP,SHAHDOL,BEOHARI(ST),BUDWA BANSAGAR
MP,SHAHDOL,BEOHARI(ST),KARKI
MP,SHAHDOL,BEOHARI(ST),DEVLAND
MP,SHAHDOL,JAISINGHNAGAR(ST),PALI GOHPARU
MP,SHAHDOL,JAISINGHNAGAR(ST),SOHAGPUR
